Term,Occurrence (ead_ID),Tag,Collection,Context
Ottawa,umich-bhl-93347,geognames,"Postcard collection, 1890s-[ongoing]","and Ont.); Imlay City (Mich.); Indian River (Mich.); Ingalls (Mich.); Inkster (Mich.); Interlochen (Mich.); Ionia (Mich.); Irish Hills (Mich.); Iron Mountain (Mich.); Iron River (Mich.); Irons (Mich.); Ironton (Mich.); Ironwood (Mich.); Ishpeming (Mich.); Isle Royale (Mich.); Ithaca (Mich.); Jackson (Mich.); Jonesville (Mich.); Kalamazoo (Mich.); Kaleva (Mich.); Kalkaska (Mich.); Kensington Metropolitan Park (Mich.); Kent City (Mich.); Kenton (Mich.); Keweenaw Peninsula (Mich.); Kingsley (Mich.); Kingston (Mich.); Klinger Lake (Mich.); Lac La Belle (Mich.); Lake Ann (Mich.); Lake City (Mich.); Lake Leelanau (Mich.); Lake Linden (Mich.); Lake Odessa (Mich.); Lake Orion (Mich.); Lakeland (Mich.); lakeside (Mich.); Lakeview (Mich.); L'Anse (Mich.); Lansing (Mich.); Lapeer (Mich.); Laurium (Mich.); Lawrence (Mich.); Lawton (Mich.); Leland (Mich.); Lennon (Mich.); Le Roy (Mich.); Les Cheneaux Islands (Mich.); Leslie (Mich.); Lewiston (Mich.); Lexington (Mich.); Linden (Mich.); Linwood (Mich.); Litchfield (Mich.); Lovells (Mich.); Lowell (Mich.); Lower Falls (Chippewa County, Mich.); Ludington (Mich.); Lupton (Mich.); Macatawa (Mich.); Mackinac Bridge (Mich.); Mackinac Island (Mich.); Mackinac Island (Mich.); Macon (Mich.); Mancelona (Mich.); Manchester (Mich.); Manistee (Mich.); Manistique (Mich.); Manistique Lake (Mich.); Manton (Mich.); Marengo (Mich.); Marine City (Mich.); Marlette (Mich.); Marquette (Mich.); Marshall (Mich.); Mason (Mich.); Mattawan (Mich.); Mayfield (Mich.); Mayville (Mich.); Mears (Mich.); Medina (Mich.); Mendon (Mich.); Menominee (Mich.); Mesick (Mich.); Metropolitan Beach (Mich.); Metz (Mich.); Michigamme (Mich.); Michigan Center (Mich.); Michigan, Lake.; Michillinda (Mich.); Middleville (Mich.); Midland (Mich.); Milan (Mich.); Millersburg (Mich.); Millington (Mich.); Mio (Mich.); Monroe (Mich.); Montague (Mich.); Montrose (Mich.); Moran (Mich.); Morenci (Mich.); Mount Clemens (Mich.); Mount Pleasant (Mich.); Mullett Lake (Mich.); Munising (Mich.); Muskegon (Mich.); Nashville (Mich.); Naubinway (Mich.); Neebish Island (Mich.); Negaunee (Mich.); New Baltimore (Mich.); New Boston (Mich.); New Buffalo (Mich.); New Richmond (Mich.); New Salem (Mich.); Newaygo (Mich.); Newberry (Mich.); Newburg (Mich.); Niles (Mich.); North Branch (Mich.); North Manitou (Mich.); Northport (Mich.); Northville (Mich.); Norway (Mich.); Oakley (Mich.); Old Mill Creek State Park (Mich.); Old Mission (Mich.); Olivet (Mich.); Omena (Mich.); Onaway (Mich.); Onekama (Mich.); Onsted (Mich.); Ontonagon (Mich.); Ontonagon River (Mich.); Orchard Lake (Mich.); Ortonville (Mich.); Oscoda (Mich.); Otsego (Mich.); Otsego Lake (Mich.); Ottawa Beach (Mich.); Ovid (Mich.); Owosso (Mich.); Oxford (Mich.); Palmyra (Mich.); Paris (Mich.); Paw Paw (Mich.); Pearl Beach (Mich.); Pellston (Mich.); Pentwater (Mich.); Pequaming (Mich.); Perrinton (Mich.); Peshawbestown (Mich.); Peters (Mich.); Petoskey (Mich.); Pickford (Mich.); Pinckney (Mich.); Pinconning (Mich.); Pine Lake (West Bloomfield, Mich.); Pine Lake (Eaton County, Mich.); Plainwell (Mich.); Plymouth (Mich.); Pointe Aux Barques (Mich.); Pontiac (Mich.); Port Austin (Mich.); Port Hope (Mich.); Port Huron (Mich.); Portage Lake (Livingston County and Washtenaw County, Mich.); Portland (Mich.); Prudenville (Mich.); Quincy (Mich.); Rapid City (Mich.); Rapid River (Mich.); Reading (Mich.); Reed City (Mich.); Remus (Mich.); Republic (Mich.); Richland (Mich.); Riga (Mich.); Riley Center (Mich.); Ripley (Mich.); River Rouge (Mich.); Rives Junction (Mich.); Roaring Brook (Mich.); Rochester (Mich.); Rockford (Mich.); Rogers City (Mich.); Romeo (Mich.); Roscommon (Mich.); Rose City (Mich.); Royal Oak (Mich.); Saginaw (Mich.); Saint Charles (Mich.); Saint Clair (Mich.); Saint Clair Flats (Mich.); Saint Clair Shores (Mich.); Saint Helena Island (Mich.); Saint Ignace (Mich.); Saint Johns (Mich.); Saint Joseph (Mich.); Saint Louis (Mich.); Salem (Mich.); Saline (Mich.); Sand Creek (Mich.); Sand Lake (Lenawee County, Mich.); Sandusky (Mich.); Saranac (Mich.); Sarnia (Ont.); Saugatuck (Mich.); Sault Sainte Marie (Mich.); Schoolcraft (Mich.); Scottville (Mich.); Sebewaing (Mich.); Seney (Mich.); Seul Choix Point (Mich.); Sharon (Kalkaska County, Mich.); Shelby (Mich.); Shepherd (Mich.); Sherwood (Mich.); Sigma (Mich.); Silver Lake (Oceana County, Mich.); Skeels (Mich.); Sleeping Bear Dunes (Mich.); Smyrna (Mich.); Somerset (Mich.); Soo Junction (Mich.); South Boardman (Mich.); South Haven (Mich.); South Litchfield (Mich.); South Lyon (Mich.); South Manitou Island (Mich.); South Range (Mich.); Southfield (Mich.); Sparta (Mich.); Spring Lake (Mich.); Stambaugh (Mich.); Standish (Mich.); Stanton (Mich.); Stephenson (Mich.); Stittsville (Mich.); Stockbridge (Mich.); Sturgis (Mich.); Superior, Lake.; Suttons Bay (Mich.); Sylvan Beach (Mich.); Tawas City (Mich.); Tecumseh (Mich.); Thompsonville (Mich.); Three Oaks (Mich.); Three Rivers (Mich.); Tipton (Mich.); Topinabee (Mich.); Torch Lake (Mich.); Traverse City (Mich.); Trenary (Mich.); Trenton (Mich.); Trout Creek (Mich.); Trout Lake (Mich.); Troy (Mich.); Tustin (Mich.); Twin Lake (Mich.); Union City (Mich.); Upper Falls (Luce County, Mich.); Utica (Mich.); Vassar (Mich.); Vermontville (Mich.); Vernon (Mich.); Vestaburg (Mich.); Vicksburg (Mich.); Victoria (Mich.); Wakefield (Mich.); Walburg (Mich.); Walloon Lake (Mich.); Warren (Mich.); Washington Township (Macomb County, Mich.); Washtenaw County (Mich.); Wayland (Mich.); Wayne (Mich.); Wells (Mich.); Wellston (Mich.); Wequetonsing (Mich.); West Branch (Mich.); White Pigeon (Mich.); Whitehall (Mich.); Whitmore Lake (Mich.); Williamsburg (Mich.); Williamston (Mich.); Willow Run (Mich.); Winona (Mich.); Wolf Lake (Jackson County, Mich.); Wolverine (Mich.); Wyandotte (Mich.); Yale (Mich.); Ypsilanti (Mich.); Zeeland (Mich.)"
Ottawa,umich-bhl-851713,geognames,Victor F. Lemmer Papers,Champion (Mich.); Fayette (Mich.); Frederic (Mich.); Gogebic County (Mich.); Ironwood (Mich.); Marenisco (Mich.); Ontonagan (Mich.); Ottawa National Forest (Mich.); Upper Peninsula (Mich.); Wakefield (Mich.); Gogebic County (Mich.); Ironwood (Mich.); Ironwood (Mich.); Ironwood (Mich.); Marquette County (Mich.); Upper Peninsula (Mich.)
Ottawa,No EAD ID,subjects,the Susan Shagonaby transcript of oral interview,Indians of North America; Women; Ottawa Indians; Indian women; Indians of North America; Ottawa Indians
Ottawa,umich-bhl-8722,scopecontent,Board of Regents (University of Michigan) records,"By treaty, the chiefs, sachems, and warriors of four Indeginous nations, the Ottawa (Odawa), Ojibwe (Ojibwa, Chippewa), Wyandotte (Wyandot), and Potawatomi (Bodéwadmi, Potawatomie, Patawatima) ceeded the land northwest of the Ohio river to the United States of America."
Ottawa,No EAD ID,scopecontent,the Susan Shagonaby transcript of oral interview,Warner in which Shagonaby discusses her Ottawa Indian heritage and her life in the Harbor Springs area of Michigan.
Ottawa,No EAD ID,scopecontent,the Susan Shagonaby transcript of oral interview,"Description of her life and education as Ottawa Indian, including comments on Indian customs and history in Harbor Springs, Michigan, region."
Ottawa,umich-bhl-851865,scopecontent,the Michigan Indian Agency land register,"Register of land grants received by the Ottawa and Potawatami Indians in treaties with the U.S. government, 1854 and 1855."
Ottawa,umich-bhl-851272,bioghist,Ferry Family Papers (William Montague Ferry family),"Ferry worked among the Indians for more than a decade, then because of failing health, he moved downstate to Ottawa County, arriving in 1834."
Ottawa,umich-bhl-89151,scopecontent,"the United States, Bureau of Indian Affairs records","Quarterly reports of the Sheboigan Indian School, 1857-1865 [photostats (negative)]; 1870 annuity pay rolls of the Ottawa and Chippewa Indians of Michigan [Microfilm (positive) and photocopy]; 1908 census of the Michigan Chippewas (353 p.); and 1910 annuity roll of the Ottawas and Chippewas of Michigan (215 p.) [Microfilm (positive)]; 1908 and 1910 rolls taken by Horace B."
Ottawa,umich-bhl-2016037,subjects,"Richard L . Zurel papers, 1897-2011",Archaeology; Archaeology; Excavations (Archaeology); Indians of North America; Upper Peninsula (Mich.); Ottawa Indians; Potawatomi Indians; Archaeological sites; Indians of North America
Ottawa,No EAD ID,titleproper,"the Ka-na-pi-ma [graphic] : an Ottawa chief / drawn, printed &amp; coloured at J. T. Bowen's lithographic establishment, No. 94, Walnut Street.","the Ka-na-pi-ma [graphic] : an Ottawa chief / drawn, printed &amp; coloured at J."
Ottawa,umich-bhl-851272,bioghist,Ferry Family Papers (William Montague Ferry family),"Educated in the public schools, Thomas Ferry served as a representative to the state legislature from Kent and Ottawa counties in 1851."
Ottawa,umich-bhl-2011121,bioghist,"Camp Al-Gon-Quian (Burt Lake, Mich.) records, 1926-1967","Throughout the years, the tribes within the camp included the Ottawa, Chippewa, Cree, Ojibwa, Miami, Nipissing and Mississauga."
Ottawa,umich-bhl-89425,scopecontent,the Elmer E. White court file,"Legal brief, 1977, prepared in the case of the Children of the Chippewa, Ottawa and Potawatomy Tribes and Paul J."
Ottawa,umich-bhl-86934,scopecontent,"Holy Cross Church (Cross Village, Mich.) records, 1847-1930",Most of the records are in Latin and Ottawa.
Ottawa,No EAD ID,bioghist,the Shagonabe family photograph collection,"The Shagonabe family was an Ottawa (Odawa) family of Oceana County, Michigan."
Ottawa,umich-bhl-851599,scopecontent,the Salmon Kingsley letter,"Barker discussing Port Sheldon, Michigan and the Ottawa Indians."
Ottawa,No EAD ID,subjects,the Shagonabe family photograph collection,Families.; Indians of North America; Ottawa Indians; Tombs and sepulchral monuments.
Ottawa,No EAD ID,abstract,the Shagonabe family photograph collection,"Ottawa (Odawa) family of Oceana County, Michigan."
Potawatomi,umich-bhl-89128,scopecontent,the Orla Peterson papers,"Letters, drafts of legal documents, and other material concerning the claims of the Potawatomi Indians in Michigan and Indiana against the United States government."
Potawatomi,umich-bhl-89128,subjects,the Orla Peterson papers,Indians of North America; Indians of North America; Potawatomi Indians.
Potawatomi,umich-bhl-8722,scopecontent,Board of Regents (University of Michigan) records,"By treaty, the chiefs, sachems, and warriors of four Indeginous nations, the Ottawa (Odawa), Ojibwe (Ojibwa, Chippewa), Wyandotte (Wyandot), and Potawatomi (Bodéwadmi, Potawatomie, Patawatima) ceeded the land northwest of the Ohio river to the United States of America."
Potawatomi,umich-bhl-8722,subjects,Board of Regents (University of Michigan) records,Ojibwa Indians; Ottawa Indians; Potawatomi Indians; Women; Women college students
Potawatomi,umich-bhl-2016037,subjects,"Richard L . Zurel papers, 1897-2011",Archaeology; Archaeology; Excavations (Archaeology); Indians of North America; Upper Peninsula (Mich.); Ottawa Indians; Potawatomi Indians; Archaeological sites; Indians of North America
Potawatomie,umich-bhl-8722,scopecontent,Board of Regents (University of Michigan) records,"By treaty, the chiefs, sachems, and warriors of four Indeginous nations, the Ottawa (Odawa), Ojibwe (Ojibwa, Chippewa), Wyandotte (Wyandot), and Potawatomi (Bodéwadmi, Potawatomie, Patawatima) ceeded the land northwest of the Ohio river to the United States of America."
Remains,umich-bhl-2013095,bioghist,"C. Loring Brace papers, 1954-2009"," In subsequent years Brace traveled through England, the Netherlands, Italy, Israel, South Africa, East Africa, China, Japan, and Southeast Asia collecting dental and cranial measurements of populations and of hominid remains."
Remains,umich-bhl-2013095,bioghist,"C. Loring Brace papers, 1954-2009","After examining remains and collections in multiple institutions in Europe, Brace spent the 1960 winter term at Oxford with the support of Nikolaas Tinbergen."
Remains,umich-bhl-2013095,abstract,"C. Loring Brace papers, 1954-2009","Known for extensive field research on cranial and dental material of hominid remains all over the world, particularly in Asia, to study human evolution."
Remains,umich-bhl-2018025,bioghist,the John P. Murphy collection,"After several months of fighting, most of the Santee surrendered to the U.S. government and thirty-eight were eventually executed in what remains the largest mass execution in U.S. history."
Remains,umich-bhl-851542,bioghist,Volney H. Jones (1903-1982) Papers,"Jones was particularly notable for his pioneering work in paleoethnobotany; little recognized at the time they were done, Jones' studies of the biological remains of archaeological sites received renewed attention through the ongoing research of his former students, particularly Richard Yarnell, Vorsila Bohrer, and Richard Ford."
Remains,umich-bhl-9940,scopecontent,"James J. Blanchard Papers, 1982-2002","All that remains are the papers of Gregory Morris, director of the division from 1987 to 1990."
Removal,umich-bhl-8722,bioghist,Board of Regents (University of Michigan) records,"Lewis Cass, territorial govenor of Michigan, was a central figure in implementing the Indian removal policies of the United States government, in addition to authorizing the Treaty at the Foot of the Rapids that allocated land given to the University of Michigan."
Removal,umich-bhl-2011101,scopecontent,Jennifer Granholm papers,"Also of note are the documents pertaining to the Governor's Hearing on the Removal of Kwame Kilpatrick from the office of Mayor of Detroit, the Legal Division files on the state's interactions with Michigan's Native American tribes, the administration's work on behalf of the University of Michigan in the Gratz and Grutter affirmative action lawsuits, the administration's response to Proposal 2, and dossiers kept on each Michigan soldier killed in action in Iraq and Afghanistan."
Removal,umich-bhl-2011101,bioghist,Jennifer Granholm papers,"In addition to her work on behalf of Michigan's economy, Granholm also signed the Promise Zone legislation in 2008 to give students in high-poverty communities the opportunity to attend college, presided over the hearing regarding the removal of Detroit Mayor Kwame Kilpatrick, and reorganized and shut down several state departments in the interest of increased efficiency and budgetary restraint."
Removal,umich-bhl-2011101,abstract,Jennifer Granholm papers,"Extensively documented topics include economic diversification, renewable energy, environmental issues, education, Michigan's response to the 2008 financial crisis, the Governor's Hearing on the Removal of Kwame Kilpatrick from the office of Mayor of Detroit, and Michigan soldiers killed in Iraq and Afghanistan."
Reservation,umich-bhl-8592,bioghist,"George Henry Cannon papers, 1833-1915"," His final survey, in 1856, was the laying out of an extensive Indian reservation in Minnesota."
Reservation,umich-bhl-851002,bioghist,Abel Bingham Family Papers,"Feeling called to missionary service, he worked with the Seneca Indians on the Tonawanda Reservation near Buffalo (1822-1828)."
Reservation,umich-bhl-2016048,subjects,Warren Petoskey papers,Indians of North America; Indians of North America; Indians of North America; Off-reservation boarding schools.; Ottawa Indians; Residential schools
Reservation,umich-bhl-2018025,bioghist,the John P. Murphy collection,Congress also passed the Dawes Severalty Act in 1887 which ended the reservation system and converted traditional systems of land tenure into a government-imposed system of private property.
Reservations,umich-bhl-2018007,bioghist,the James R. Hillman papers.,The Commission advocated for Native Americans from federally recognized tribes and Michigan Historical Tribes and those living both on and off reservations.
Reservations,umich-bhl-2016035,bioghist,American Indian Services records,The organization offered services to Native Americans battling addiction as a result of being pressured by the government to move out of reservations and into major cities through the Indian Relocation Act of 1956.
Sauk,umich-bhl-2012101,bioghist,the John Christian Auch papers,"Genesee County is located on the ancestral land of the Ojibwe (Chippewa), Odawa (Ottawa) and Sauk people."
Sauk,umich-bhl-85926,scopecontent,the Chauncy Bush minute book,"Harris, and delegations of Sioux and Sauk-Fox Indians from along the Mississippi River, including the Sauk-Fox chief Keokuk."
Sauk,umich-bhl-85926,persnames,the Chauncy Bush minute book,"Bush, Chauncy.; Harris, Carey A.; Keokuk, Sauk Chief, 1780-1840; Poinsett, Joel Roberts, 1779-1851"
Sauk,No EAD ID,persnames,the Black Hawk visual material collection.,"Black Hawk, Sauk chief, 1767-1838"
Savage,umich-bhl-2014119,persnames,"William Edward Wise visual materials collection, 1948-1955","(Myron Henry), 1856-1916; Reid, Gilbert, 1857-1927; Reid, Whitelaw, 1837-1912; Savage, Minot Judson, 1841-1918; Schurz, Carl, 1829-1906; Shippen, Joseph, 1839-1923; Shippen, Rush Rhees, 1828-; Simmons, Henry M."
Settlers,umich-bhl-2012101,bioghist,the John Christian Auch papers,"Jacob Smith was one of the first white settlers to the region, arriving in 1819."
Settlers,umich-bhl-86396,bioghist,Peter White Papers,"Settling in the region, White became one of the first settlers of Marquette and it was here that he would make his fortune."
